Y_LAT,X_LONGT,River,CUName,CUNameSPP,CUIndex,Outlook,SMU,,,,,
48.83794764,-125.105552,Tuna River,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
48.83794764,-125.105552,Tuna River,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
49.14204671,-122.1245773,Tuna River,SOUTHERN FJORDS,PI,PKO-7,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
49.14204671,-122.1245773,Tuna River,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CN,CK-28,,,,,,,
52.61382716,-120.3438333,Tuno Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.61382716,-120.3438333,Tuno Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.26270092,-131.2161405,Tuno Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.26270092,-131.2161405,Tuno Creek West,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.26270092,-131.2161405,Tuno Creek West,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.13808034,-121.1661867,Tuno Creek West,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
55.2307732,-127.4449113,Tuno Creek West,TUNO CREEK WEST,SO,SEL-19-64,,,,,,,
55.2307732,-127.4449113,Turk Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.2307732,-127.4449113,Turk Creek,PORTLAND INLET,CM,CM-30,,,,,,,
55.2307732,-127.4449113,Turk Creek,PORTLAND SOUND-OBSERVATORY INLET-PORTLAND CANAL,CO,CO-37,Area 4,NASS COHO SALMON,,,,,
55.2307732,-127.4449113,Turn Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
56.31706199,-127.3688016,Turn Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
56.31706199,-127.3688016,Turn Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
56.31706199,-127.3688016,Turn Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
54.48836836,-125.1802428,Turtle Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
48.823857,-124.1839208,Turtle Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
49.20540349,-125.8018345,Turtle Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
49.20540349,-125.8018345,Turtle Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
49.20540349,-125.8018345,Tuwartz Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
54.37629158,-130.4739839,Tuwartz Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
55.77670466,-128.6264784,Tuwartz Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
55.81380699,-128.7070938,Tuwartz Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
55.81380699,-128.7070938,Tuya River,NORTHERN TRANSBOUNDARY FJORDS,SO,SER-22,,,,,,,
55.75271235,-128.6107509,Twain Creek,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
55.75271235,-128.6107509,Twain Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
55.67127335,-128.2735669,Twain Creek,BABINE,SO,SEL-21-02,,,,,,,
55.67127335,-128.2735669,Twenty Eight Mile Creek,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
55.67127335,-128.2735669,Twenty Eight Mile Creek,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
55.67127335,-128.2735669,Twenty Mile Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
55.67127335,-128.2735669,Twenty Mile Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
54.00762148,-125.0312498,Twenty Mile Creek,HARRISON-DOWNSTREAM MIGRATING-LATE TIMING,SO,SEL-03-03,,,,,,,
49.0935502,-121.9626553,Twin Creeks (Combined),UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
49.0935502,-121.9626553,Twin Lake Creek,MIDDLE AND UPPER SKEENA,PI,PKO-16,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
49.0935502,-121.9626553,Twin Lake Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
52.84865884,-119.2987913,Twin Rivers,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
52.84865884,-119.2987913,Twin Rivers,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
52.84865884,-119.2987913,Twin Rivers East Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
53.11916698,-122.6106377,Twin Rivers East Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
53.11916698,-122.6106377,Twin Rivers East Creek,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
53.11916698,-122.6106377,Twin Rivers East Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
59.73735109,-132.1846644,Twin Rivers West Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
49.51374145,-126.2968692,Twin Rivers West Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
49.51374145,-126.2968692,Twin Rivers West Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
49.51374145,-126.2968692,Twin Rivers West Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
49.51374145,-126.2968692,Two Torrent Creek,HG-EAST,CO,CO-23,,,,,,,
49.51374145,-126.2968692,Two Torrent Creek,SKIDEGATE,CM,CM-22,Haida Gwaii,HAIDA GWAII CHUM SALMON,,,,,
49.51374145,-126.2968692,Tyee Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
53.50513904,-129.5601203,Tyee Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
53.50513904,-129.5601203,Tyler Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.50513904,-129.5601203,Tyler Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.50513904,-129.5601203,Tyler Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.05458695,-126.6430557,Tzeo River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
51.05458695,-126.6430557,Tzeo River,RIVERS INLET,CO,CO-21,Areas 7 to 10,CENTRAL COAST COHO SALMON,,,,,
51.05458695,-126.6430557,Tzeo River,OWIKENO,SO,SEL-15-02,,,,,,,
51.05458695,-126.6430557,Tzoonie River,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
54.79936504,-126.1162997,Tzoonie River,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
54.79936504,-126.1162997,Tzoonie River,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
54.79936504,-126.1162997,Tzoonie River,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CN,CK-20,,,,,,,
54.65782103,-124.7720688,Tzoonie River,TZOONIE,SO,SEL-11-09,,,,,,,
54.65782103,-124.7720688,Uchuck Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
53.96991296,-126.8651835,Uchuck Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
55.29169626,-126.4167853,Uchuck Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
55.29169626,-126.4167853,Uchuck Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
58.01056704,-130.9790603,Uglow Creek,JUAN DE FUCA-PACHENA,CO,CO-16,WCVI,WCVI COHO SALMON,,,,,
58.01056704,-130.9790603,Uncha Creek,FRANCOIS/FRASER-SUMMER TIMING,SO,SEL-06-07,,,,,,,
49.92449232,-126.6582803,Unnamed Cr. 2 - East Arm Shore,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
49.92449232,-126.6582803,Unnamed Creek,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SO,SEL-09-02,,,,,,,
49.92449232,-126.6582803,Unnamed Creek-Shore Spawners,SHUSWAP COMPLEX-EARLY SUMMER TIMING,SO,SEL-09-02,,,,,,,
49.92449232,-126.6582803,Unnamed Point,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
49.92449232,-126.6582803,Upper & Lower Seton Channels,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
49.92449232,-126.6582803,Upper Ahwhichaolto Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
50.14004619,-127.1052922,Upper Ahwhichaolto Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
50.14004619,-127.1052922,Upper Chilliwack River,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
50.14004619,-127.1052922,Upper Chilliwack River,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
50.14004619,-127.1052922,Upper Chilliwack River,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
50.14004619,-127.1052922,Upper Chilliwack River,CHILLIWACK-EARLY SUMMER TIMING,SO,SEL-03-01,,,,,,,
50.14004619,-127.1052922,Upper Kennedy River,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
50.49778436,-124.3921008,Upper Kennedy River,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
50.49778436,-124.3921008,Upper Kennedy River,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
50.49778436,-124.3921008,Upper Kennedy River,KENNEDY,SO,SEL-13-14,,,,,,,
50.49778436,-124.3921008,Upper Momich River,(P)ADAMS AND MOMICH LAKES-EARLY SUMMER TIMING,SO,SEL-09-xx,,,,,,,
50.49778436,-124.3921008,Upper Paradise Channel,HOWE SOUND-BURRARD INLET,CM,CM-3,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
50.49871358,-122.7322623,Upper Paradise Channel,HOWE SOUND-BURRARD INLET,CO,CO-10,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.6972171,-131.6819029,Upper Pitt Channel,PITT-EARLY SUMMER TIMING,SO,SEL-03-05,,,,,,,
60.09605143,-136.9885098,Upper Pitt River,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
60.84180017,-135.1857732,Upper Pitt River,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
55.07007689,-125.5437833,Upper Pitt River,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
55.2827171,-125.7671317,Upper Pitt River,LOWER FRASER RIVER-UPPER PITT_SU_1.3,CN,CK-5,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
55.07007689,-125.5437833,Upper Pitt River,PITT-EARLY SUMMER TIMING,SO,SEL-03-05,,,,,,,
52.61615123,-120.3883416,Upper Tahlo Creek,MIDDLE SKEENA,CO,CO-33,Skeena,SKEENA COHO SALMON,,,,,
58.58223394,-133.6398594,Upper Tahlo Creek,TAHLO/MORRISON,SO,SEL-21-11,,,,,,,
58.58223394,-133.6398594,Upper Wasko Creek,QUESNEL-SUMMER TIMING,SO,SEL-06-10,,,,,,,
58.58223394,-133.6398594,Ursus Creek,CLAYOQUOT,CO,CO-18,WCVI,WCVI COHO SALMON,,,,,
51.26390022,-127.5997163,Ursus Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
51.26390022,-127.5997163,Ursus Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
51.26390022,-127.5997163,Ursus Creek,WEST VANCOUVER ISLAND,PI,PKO-6,WCVI – Odd & Even,WCVI PINK SALMON,,,,,
51.26390022,-127.5997163,Ursus Creek,WEST VANCOUVER ISLAND-SOUTH_FA_0.x,CN,CK-31,,,,,,,
54.7770389,-130.0810097,Useless Creek,NASS-SKEENA ESTUARY,PI,PKO-14,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
54.7770389,-130.0810097,Useless Creek,SKEENA ESTUARY,CO,CO-31,Area 5,NASS COHO SALMON,,,,,
52.71896076,-128.9779319,Useless Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
52.71896076,-128.9779319,Useless Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
52.71896076,-128.9779319,Usher Channel,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
52.71896076,-128.9779319,Utluh Creek,NAHWITTI LOWLAND,CO,CO-15,Area 12,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.71896076,-128.9779319,Utluh Creek,NORTHWEST VANCOUVER ISLAND,CM,CM-11,WCVI,WCVI CHUM SALMON,,,,,
52.37566463,-126.0896207,Utluh Creek,WEST VANCOUVER ISLAND-NORTH_FA_0.x,CN,CK-33,,,,,,,
52.02568488,-126.6837807,Van Decar Creek,TAKLA/TREMBLEUR-EARLY STUART TIMING,SO,SEL-06-14,,,,,,,
52.02568488,-126.6837807,Van Dyke Creek,UPPER NASS,CO,CO-36,Area 6,NASS COHO SALMON,,,,,
52.02568488,-126.6837807,Vancouver River,EAST VANCOUVER ISLAND AND GEORGIA STRAIT,SO,SER-08,,,,,,,
52.02568488,-126.6837807,Vancouver River,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
52.02568488,-126.6837807,Vancouver River,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
52.02568488,-126.6837807,Vancouver River,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.84372049,-131.8018204,Vancouver River,SOUTHERN MAINLAND-GEORGIA STRAIT_FA_0.x,CN,CK-20,,,,,,,
52.84372049,-131.8018204,Vanishing Creek - Shore,SHUSWAP COMPLEX-LATE TIMING,SO,SEL-09-03,,,,,,,
52.84372049,-131.8018204,Verney Passage Creek,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.84372049,-131.8018204,Verney Passage Creek,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
49.07039072,-121.8413471,Verney Passage Creek,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
49.07039072,-121.8413471,Verney Passage Creek,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
49.07039072,-121.8413471,Vernon Bay Creek,SOUTHWEST VANCOUVER ISLAND,CM,CM-10,WCVI,WCVI CHUM SALMON,,,,,
50.8852672,-126.996033,Vernon Bay Creek,WEST VANCOUVER ISLAND,SO,SER-10,,,,,,,
50.8852672,-126.996033,Vernon Bay Creek,WEST VANCOUVER ISLAND,CO,CO-17,WCVI,WCVI COHO SALMON,,,,,
52.32603974,-131.3527349,Verrett River,LOWER STIKINE,CO,CO-39,Stikine,STIKINE COHO SALMON,,,,,
52.32603974,-131.3527349,Verrett River,NORTHERN TRANSBOUNDARY FJORDS,SO,SER-22,,,,,,,
52.32603974,-131.3527349,Verrett Sloughs,NORTHERN TRANSBOUNDARY FJORDS,SO,SER-22,,,,,,,
52.29818492,-128.2615901,Vetter Creek,LOWER NASS,CM,CM-31,Skeena – Nass,SKEENA-NASS CHUM SALMON,,,,,
52.29818492,-128.2615901,Vetter Creek,LOWER NASS,CO,CO-35,Area 3,NASS COHO SALMON,,,,,
52.29818492,-128.2615901,Vetter Creek,LOWER NASS-PORTLAND,SO,SER-20,,,,,,,
52.29818492,-128.2615901,Vetter Creek,NASS-PORTLAND-OBSERVATORY,PI,PKO-17,North Coast Areas 3 to 6 – Odd & Even,SKEENA/NASS PINK SALMON,,,,,
52.29818492,-128.2615901,Village Bay Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.76625075,-131.6169569,Village Bay Creek,GEORGIA STRAIT,PI,PKO-3,Georgia Strait – East – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
50.77337655,-119.3364157,Village Bay Creek,LOUGHBOROUGH,CM,CM-6,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
50.77337655,-119.3364157,Village Bay Creek,VILLAGE BAY,SO,SEL-11-10,,,,,,,
50.77337655,-119.3364157,Village Creek,ALSEK RIVER,SO,SER-24,,,,,,,
53.49894059,-132.6744491,Viner Sound Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
53.49894059,-132.6744491,Viner Sound Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
53.49894059,-132.6744491,Viner Sound Creek,SOUTHERN FJORDS,SO,SER-09,,,,,,,
53.49894059,-132.6744491,Viner Sound Creek,SOUTHERN FJORDS,PI,PKO-7,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
53.49894059,-132.6744491,Waamtx Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
53.47497093,-132.6541851,Waamtx Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
53.47497093,-132.6541851,Wades Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
53.47497093,-132.6541851,Wahgilah Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
53.47497093,-132.6541851,Wahgilah Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
53.24221641,-132.1468022,Wahgilah Creek,NORTHERN COASTAL STREAMS,SO,SER-17,,,,,,,
53.24221641,-132.1468022,Wahkana Bay Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
53.24221641,-132.1468022,Wahkana Bay Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
53.24221641,-132.1468022,Wahkana Bay Creek,SOUTHERN FJORDS,PI,PKO-7,Areas 11 to 13 – Odd & Even,ECVI/MAINLAND PINK SALMON ,,,,,
51.34893023,-123.619087,Wahleach Creek,FRASER RIVER,PI,PKO-1,Fraser – Odd only,FRASER PINK SALMON - ODD,,,,,
51.34893023,-123.619087,Wahleach Creek,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
52.00672961,-123.6769982,Wahleach Creek,LOWER FRASER,CO,CO-47,Lower Fraser,LOWER FRASER COHO SALMON,,,,,
52.00672961,-123.6769982,Wahleach Slough,LOWER FRASER,CM,CM-2,Fraser River,FRASER CHUM SALMON,,,,,
52.00672961,-123.6769982,Wahoo River,DOUGLAS-GARDNER,CM,CM-20,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
52.54874277,-121.1344806,Wahoo River,HECATE STRAIT-FJORDS,PI,PKO-13,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.5496135,-121.1172536,Wahoo River,NORTHERN COASTAL FJORDS,SO,SER-16,,,,,,,
52.37175028,-126.7423439,Wahoo River,NORTHERN COASTAL STREAMS,CO,CO-30,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
52.37175028,-126.7423439,Waiatt Bay Creek,LOUGHBOROUGH,CM,CM-6,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
52.37175028,-126.7423439,Waiatt Bay Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.37175028,-126.7423439,Wakefield Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
52.85967922,-132.0835973,Wakefield Creek,GEORGIA STRAIT MAINLAND,CO,CO-11,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
52.85967922,-132.0835973,Wakeman River,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.85967922,-132.0835973,Wakeman River,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
52.85967922,-132.0835973,Wakeman River,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
52.85967922,-132.0835973,Wakeman River,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
49.88262413,-127.1750392,Wakeman River,SOUTHERN FJORDS,SO,SER-09,,,,,,,
49.88262413,-127.1750392,Wakeman River,SOUTHERN MAINLAND-SOUTHERN FJORDS_FA_0.x,CN,CK-28,,,,,,,
49.88262413,-127.1750392,Waldon Creek,SOUTHERN COASTAL STREAMS,CM,CM-8,Johnstone Strait Area and Mainland Inlets (Areas 11 to 13),INNER SOUTH COAST CHUM SALMON,,,,,
49.88262413,-127.1750392,Waldon Creek,SOUTHERN COASTAL STREAMS-QUEEN CHARLOTTE STRAIT-JOHNSTONE STRAIT-SOUTHERN FJORDS,CO,CO-12,Area 13 – North,JOHNSTONE STRAIT/MAINLAND INLET COHO SALMON,,,,,
49.88262413,-127.1750392,Wale Creek,HECATE LOWLANDS,CM,CM-18,Coastal Areas 5 & 6,CENTRAL COAST CHUM SALMON,,,,,
62.28444315,-136.3245962,Wale Creek,HECATE STRAIT MAINLAND,CO,CO-27,Areas 5 and 6,CENTRAL COAST COHO SALMON,,,,,
58.44238938,-132.3921215,Wale Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
58.44238938,-132.3921215,Wale Creek,WALE CREEK,SO,SEL-19-66,,,,,,,
58.53437061,-132.1434476,Walker Creek,EAST VANCOUVER ISLAND-GEORGIA STRAIT,CO,CO-13,Georgia Strait,STRAIT OF GEORGIA COHO SALMON,,,,,
58.53437061,-132.1434476,Walker Creek,GEORGIA STRAIT,CM,CM-4,Georgia Strait,INNER SOUTH COAST CHUM SALMON,,,,,
58.53437061,-132.1434476,Walker Creek,UPPER FRASER RIVER_SP_1.3,CN,CK-12,Fraser River Spring Run 52,FRASER SPRING RUN 52 CHINOOK SALMON,,,,,
59.47523638,-137.7736841,Walker Island Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
62.57146643,-134.3558484,Walker Island Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.97916661,-128.5105313,Walker Lake Creek,HECATE STRAIT-LOWLANDS,PI,PKO-12,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.97916661,-128.5105313,Walker Lake Creek,SPILLER-FITZ HUGH-BURKE,CM,CM-15,Areas 7 to 10,CENTRAL COAST CHUM SALMON,,,,,
52.97916661,-128.5105313,Walkum Creek,HOMATHKO-KLINAKLINI-SMITH-RIVERS-BELLA COOLA-DEAN,PI,PKO-8,Areas 7 to 10 – Odd & Even,CENTRAL COST PINK SALMON,,,,,
52.97916661,-128.5105313,Walkum Creek,RIVERS-SMITH INLETS,SO,SER-12,,,,,,,
